timestamp,conso_serveur_kw,conso_securite_kw,conso_eclairage_kw,conso_climatisation_kw,conso_imprimante_kw,conso_totale_kw,production_solaire_kw,heure,jour_semaine,lag_1h,lag_2h,lag_24h
2026-08-09 14:00:00,0.491,0.098,0.035,0.587,0.022,1.232,3.735,14,6,1.162,0.959,1.009
2026-08-09 14:15:00,0.529,0.105,0.0,0.593,0.027,1.254,3.509,14,6,1.136,1.127,1.166
2026-08-09 14:30:00,0.532,0.11,0.01,0.506,0.03,1.188,3.63,14,6,1.291,0.81,1.194
2026-08-09 14:45:00,0.49,0.099,0.012,0.47,0.024,1.095,3.177,14,6,1.344,1.364,1.111
2026-08-09 15:00:00,0.492,0.097,0.0,0.425,0.01,1.024,2.987,15,6,1.232,1.162,1.01
2026-08-09 15:15:00,0.494,0.102,0.014,0.376,0.006,0.992,2.727,15,6,1.254,1.136,1.085
2026-08-09 15:30:00,0.473,0.092,0.034,0.373,0.021,0.993,2.604,15,6,1.188,1.291,0.977
2026-08-09 15:45:00,0.482,0.121,0.0,0.287,0.018,0.908,2.426,15,6,1.095,1.344,1.056
2026-08-09 16:00:00,0.48,0.084,0.03,0.393,0.021,1.007,2.249,16,6,1.024,1.232,1.121
2026-08-09 16:15:00,0.485,0.102,0.0,0.209,0.02,0.815,1.734,16,6,0.992,1.254,1.139
2026-08-09 16:30:00,0.499,0.12,0.021,0.372,0.046,1.059,1.604,16,6,0.993,1.188,1.04
2026-08-09 16:45:00,0.505,0.1,0.088,0.325,0.007,1.025,1.413,16,6,0.908,1.095,0.928
2026-08-09 17:00:00,0.531,0.098,0.063,0.318,0.0,1.01,1.16,17,6,1.007,1.024,1.063
2026-08-09 17:15:00,0.48,0.096,0.074,0.226,0.023,0.9,0.831,17,6,0.815,0.992,0.988
2026-08-09 17:30:00,0.52,0.098,0.119,0.561,0.016,1.314,0.61,17,6,1.059,0.993,0.752
2026-08-09 17:45:00,0.496,0.114,0.193,0.365,0.023,1.191,0.197,17,6,1.025,0.908,1.094
2026-08-09 18:00:00,0.499,0.078,0.145,0.081,0.026,0.829,0.156,18,6,1.01,1.007,1.003
2026-08-09 18:15:00,0.513,0.115,0.191,0.207,0.033,1.059,0.099,18,6,0.9,0.815,1.123
2026-08-09 18:30:00,0.478,0.086,0.27,0.102,0.005,0.94,0.0,18,6,1.314,1.059,0.967
2026-08-09 18:45:00,0.508,0.097,0.302,0.041,0.014,0.963,0.0,18,6,1.191,1.025,0.905
2026-08-09 19:00:00,0.503,0.096,0.282,0.0,0.024,0.905,0.0,19,6,0.829,1.01,1.073
2026-08-09 19:15:00,0.51,0.106,0.271,0.151,0.028,1.066,0.068,19,6,1.059,0.9,0.99
2026-08-09 19:30:00,0.506,0.084,0.342,0.025,0.042,0.999,0.0,19,6,0.94,1.314,0.883
2026-08-09 19:45:00,0.549,0.105,0.328,0.176,0.03,1.187,0.0,19,6,0.963,1.191,0.897
2026-08-09 20:00:00,0.487,0.17,0.297,0.167,0.019,1.141,0.045,20,6,0.905,0.829,1.282
2026-08-09 20:15:00,0.489,0.136,0.249,0.194,0.011,1.08,0.0,20,6,1.066,1.059,0.977
2026-08-09 20:30:00,0.488,0.152,0.239,0.0,0.014,0.893,0.026,20,6,0.999,0.94,0.998
2026-08-09 20:45:00,0.489,0.143,0.209,0.087,0.014,0.942,0.0,20,6,1.187,0.963,0.974
2026-08-09 21:00:00,0.487,0.154,0.189,0.096,0.027,0.953,0.059,21,6,1.141,0.905,0.859
2026-08-09 21:15:00,0.524,0.15,0.181,0.0,0.023,0.877,0.0,21,6,1.08,1.066,0.802
2026-08-09 21:30:00,0.528,0.144,0.141,0.0,0.007,0.82,0.0,21,6,0.893,0.999,0.774
2026-08-09 21:45:00,0.489,0.155,0.076,0.179,0.016,0.914,0.024,21,6,0.942,1.187,0.766
2026-08-09 22:00:00,0.483,0.168,0.102,0.037,0.029,0.82,0.01,22,6,0.953,1.141,0.709
2026-08-09 22:15:00,0.509,0.148,0.062,0.075,0.024,0.818,0.002,22,6,0.877,1.08,0.782
2026-08-09 22:30:00,0.489,0.157,0.054,0.0,0.026,0.726,0.0,22,6,0.82,0.893,0.728
2026-08-09 22:45:00,0.513,0.137,0.058,0.0,0.024,0.732,0.0,22,6,0.914,0.942,0.689
2026-08-09 23:00:00,0.504,0.14,0.0,0.0,0.036,0.681,0.0,23,6,0.82,0.953,0.756
2026-08-09 23:15:00,0.47,0.155,0.012,0.0,0.022,0.659,0.0,23,6,0.818,0.877,0.66
2026-08-09 23:30:00,0.531,0.165,0.0,0.0,0.016,0.712,0.0,23,6,0.726,0.82,0.653
2026-08-09 23:45:00,0.536,0.154,0.0,0.002,0.011,0.702,0.039,23,6,0.732,0.914,0.831
2026-08-10 00:00:00,0.488,0.147,0.007,0.0,0.022,0.664,0.0,0,0,0.681,0.82,0.755
2026-08-10 00:15:00,0.492,0.15,0.05,0.0,0.0,0.692,0.116,0,0,0.659,0.818,0.704
2026-08-10 00:30:00,0.506,0.137,0.0,0.067,0.018,0.729,0.127,0,0,0.712,0.726,0.683
2026-08-10 00:45:00,0.507,0.156,0.0,0.061,0.018,0.741,0.0,0,0,0.702,0.732,0.665
2026-08-10 01:00:00,0.513,0.159,0.013,0.0,0.006,0.691,0.136,1,0,0.664,0.681,0.711
2026-08-10 01:15:00,0.54,0.145,0.002,0.0,0.011,0.699,0.0,1,0,0.692,0.659,0.731
2026-08-10 01:30:00,0.496,0.145,0.0,0.0,0.028,0.67,0.042,1,0,0.729,0.712,0.668
2026-08-10 01:45:00,0.484,0.153,0.0,0.0,0.022,0.659,0.0,1,0,0.741,0.702,0.703
2026-08-10 02:00:00,0.472,0.146,0.005,0.065,0.021,0.709,0.092,2,0,0.691,0.664,0.816
2026-08-10 02:15:00,0.485,0.149,0.0,0.094,0.023,0.752,0.041,2,0,0.699,0.692,0.682
2026-08-10 02:30:00,0.499,0.171,0.0,0.0,0.021,0.691,0.0,2,0,0.67,0.729,0.746
2026-08-10 02:45:00,0.536,0.148,0.024,0.0,0.032,0.74,0.0,2,0,0.659,0.741,0.672
2026-08-10 03:00:00,0.49,0.146,0.02,0.03,0.021,0.707,0.0,3,0,0.709,0.691,0.734
2026-08-10 03:15:00,0.504,0.144,0.003,0.0,0.005,0.656,0.019,3,0,0.752,0.699,0.63
2026-08-10 03:30:00,0.5,0.157,0.008,0.0,0.036,0.701,0.057,3,0,0.691,0.67,0.698
2026-08-10 03:45:00,0.524,0.148,0.028,0.14,0.024,0.864,0.065,3,0,0.74,0.659,0.721
2026-08-10 04:00:00,0.551,0.144,0.018,0.092,0.014,0.818,0.0,4,0,0.707,0.709,0.845
2026-08-10 04:15:00,0.489,0.163,0.042,0.029,0.007,0.731,0.0,4,0,0.656,0.752,0.723
2026-08-10 04:30:00,0.49,0.164,0.035,0.0,0.024,0.713,0.0,4,0,0.701,0.691,0.792
2026-08-10 04:45:00,0.521,0.144,0.091,0.043,0.019,0.818,0.115,4,0,0.864,0.74,0.729
2026-08-10 05:00:00,0.514,0.131,0.104,0.134,0.036,0.919,0.0,5,0,0.818,0.707,0.812
2026-08-10 05:15:00,0.537,0.16,0.141,0.0,0.017,0.855,0.014,5,0,0.731,0.656,0.742
2026-08-10 05:30:00,0.512,0.143,0.157,0.18,0.012,1.003,0.0,5,0,0.713,0.701,0.878
2026-08-10 05:45:00,0.493,0.158,0.232,0.186,0.029,1.098,0.034,5,0,0.818,0.864,0.943
2026-08-10 06:00:00,0.512,0.08,0.248,0.238,0.029,1.107,0.0,6,0,0.919,0.818,0.908
2026-08-10 06:15:00,0.522,0.109,0.278,0.119,0.022,1.05,0.422,6,0,0.855,0.731,0.886
2026-08-10 06:30:00,0.516,0.088,0.284,0.169,0.027,1.083,0.711,6,0,1.003,0.713,0.902
2026-08-10 06:45:00,0.51,0.107,0.269,0.276,0.02,1.183,0.898,6,0,1.098,0.818,1.024
2026-08-10 07:00:00,0.521,0.1,0.307,0.209,0.022,1.16,1.244,7,0,1.107,0.919,0.999
2026-08-10 07:15:00,0.523,0.09,0.253,0.149,0.032,1.047,1.506,7,0,1.05,0.855,0.858
2026-08-10 07:30:00,0.528,0.096,0.22,0.194,0.026,1.064,1.717,7,0,1.083,1.003,0.955
2026-08-10 07:45:00,0.513,0.107,0.113,0.309,0.018,1.06,2.062,7,0,1.183,1.098,0.793
2026-08-10 08:00:00,0.497,0.101,0.099,0.209,0.034,0.939,2.448,8,0,1.16,1.107,0.835
2026-08-10 08:15:00,0.503,0.106,0.039,0.384,0.0,1.032,2.731,8,0,1.047,1.05,0.796
2026-08-10 08:30:00,0.524,0.12,0.027,0.575,0.041,1.286,2.972,8,0,1.064,1.083,0.631
2026-08-10 08:45:00,0.484,0.084,0.006,0.322,0.003,0.898,3.172,8,0,1.06,1.183,0.766
2026-08-10 09:00:00,0.507,0.116,0.038,0.777,0.014,1.452,3.528,9,0,0.939,1.16,0.714
2026-08-10 09:15:00,0.492,0.101,0.0,0.826,0.02,1.439,3.658,9,0,1.032,1.047,0.656
2026-08-10 09:30:00,0.501,0.091,0.025,0.766,0.445,1.827,3.924,9,0,1.286,1.064,0.942
2026-08-10 09:45:00,0.526,0.087,0.014,0.971,0.03,1.627,3.861,9,0,0.898,1.06,0.793
2026-08-10 10:00:00,0.504,0.098,0.047,1.028,0.009,1.686,3.814,10,0,1.452,0.939,0.785
2026-08-10 10:15:00,0.501,0.109,0.0,1.268,0.389,2.266,4.384,10,0,1.439,1.032,0.849
2026-08-10 10:30:00,0.473,0.099,0.025,1.364,0.758,2.718,4.345,10,0,1.827,1.286,0.917
2026-08-10 10:45:00,0.515,0.115,0.023,1.25,0.023,1.926,4.578,10,0,1.627,0.898,0.864
2026-08-10 11:00:00,0.513,0.085,0.0,1.575,0.019,2.193,4.661,11,0,1.686,1.452,1.069
2026-08-10 11:15:00,0.543,0.1,0.02,1.622,0.021,2.306,4.922,11,0,2.266,1.439,0.989
2026-08-10 11:30:00,0.494,0.087,0.007,1.775,0.015,2.377,4.855,11,0,2.718,1.827,0.808
2026-08-10 11:45:00,0.504,0.104,0.0,1.814,0.685,3.108,4.863,11,0,1.926,1.627,0.938
2026-08-10 12:00:00,0.505,0.109,0.0,2.177,0.715,3.505,4.941,12,0,2.193,1.686,0.959
2026-08-10 12:15:00,0.532,0.096,0.0,2.213,0.029,2.87,4.883,12,0,2.306,2.266,1.127
2026-08-10 12:30:00,0.498,0.074,0.041,2.132,0.675,3.421,4.77,12,0,2.377,2.718,0.81
2026-08-10 12:45:00,0.506,0.102,0.0,2.159,0.011,2.778,4.871,12,0,3.108,1.926,1.364
2026-08-10 13:00:00,0.512,0.104,0.016,2.326,0.026,2.985,4.58,13,0,3.505,2.193,1.162
2026-08-10 13:15:00,0.504,0.104,0.0,2.467,0.02,3.094,4.631,13,0,2.87,2.306,1.136
2026-08-10 13:30:00,0.491,0.112,0.0,2.49,0.028,3.121,4.332,13,0,3.421,2.377,1.291
2026-08-10 13:45:00,0.504,0.089,0.022,2.617,0.688,3.92,4.376,13,0,2.778,3.108,1.344
2026-08-10 14:00:00,0.521,0.107,0.0,2.579,0.002,3.209,4.226,14,0,2.985,3.505,1.232
2026-08-10 14:15:00,0.479,0.112,0.0,2.588,0.015,3.194,4.206,14,0,3.094,2.87,1.254
2026-08-10 14:30:00,0.503,0.082,0.002,2.498,0.012,3.097,3.697,14,0,3.121,3.421,1.188
2026-08-10 14:45:00,0.486,0.103,0.004,2.284,0.019,2.897,3.592,14,0,3.92,2.778,1.095
2026-08-10 15:00:00,0.524,0.095,0.0,2.345,0.014,2.978,3.517,15,0,3.209,2.985,1.024
2026-08-10 15:15:00,0.47,0.099,0.013,2.398,0.027,3.008,3.236,15,0,3.194,3.094,0.992
2026-08-10 15:30:00,0.489,0.103,0.022,2.201,0.017,2.833,2.975,15,0,3.097,3.121,0.993
2026-08-10 15:45:00,0.508,0.095,0.028,2.159,0.022,2.811,2.603,15,0,2.897,3.92,0.908
2026-08-10 16:00:00,0.531,0.093,0.0,1.97,0.022,2.616,2.369,16,0,2.978,3.209,1.007
2026-08-10 16:15:00,0.499,0.1,0.023,1.784,0.022,2.428,2.273,16,0,3.008,3.194,0.815
2026-08-10 16:30:00,0.489,0.089,0.064,1.754,0.02,2.417,1.854,16,0,2.833,3.097,1.059
2026-08-10 16:45:00,0.538,0.089,0.074,1.673,0.025,2.399,1.599,16,0,2.811,2.897,1.025
2026-08-10 17:00:00,0.471,0.107,0.047,1.451,0.457,2.532,1.246,17,0,2.616,2.978,1.01
2026-08-10 17:15:00,0.456,0.089,0.104,1.367,0.034,2.05,0.829,17,0,2.428,3.008,0.9
2026-08-10 17:30:00,0.509,0.107,0.084,1.172,0.018,1.889,0.727,17,0,2.417,2.833,1.314
2026-08-10 17:45:00,0.49,0.105,0.153,1.257,0.007,2.011,0.368,17,0,2.399,2.811,1.191
2026-08-10 18:00:00,0.48,0.083,0.22,0.998,0.022,1.802,0.231,18,0,2.532,2.616,0.829
2026-08-10 18:15:00,0.514,0.093,0.193,1.062,0.011,1.874,0.0,18,0,2.05,2.428,1.059
2026-08-10 18:30:00,0.505,0.112,0.224,0.965,0.027,1.832,0.082,18,0,1.889,2.417,0.94
2026-08-10 18:45:00,0.489,0.09,0.28,0.706,0.042,1.607,0.0,18,0,2.011,2.399,0.963
2026-08-10 19:00:00,0.474,0.095,0.253,0.523,0.012,1.357,0.016,19,0,1.802,2.532,0.905
2026-08-10 19:15:00,0.517,0.105,0.283,0.332,0.023,1.261,0.098,19,0,1.874,2.05,1.066
2026-08-10 19:30:00,0.513,0.108,0.312,0.318,0.002,1.254,0.0,19,0,1.832,1.889,0.999
2026-08-10 19:45:00,0.498,0.097,0.283,0.261,0.025,1.164,0.0,19,0,1.607,2.011,1.187
2026-08-10 20:00:00,0.537,0.144,0.279,0.476,0.011,1.447,0.0,20,0,1.357,1.802,1.141
2026-08-10 20:15:00,0.479,0.164,0.28,0.297,0.014,1.233,0.0,20,0,1.261,1.874,1.08
2026-08-10 20:30:00,0.469,0.167,0.249,0.278,0.009,1.173,0.039,20,0,1.254,1.832,0.893
2026-08-10 20:45:00,0.486,0.16,0.217,0.0,0.027,0.891,0.112,20,0,1.164,1.607,0.942
2026-08-10 21:00:00,0.499,0.151,0.175,0.045,0.03,0.9,0.0,21,0,1.447,1.357,0.953
2026-08-10 21:15:00,0.505,0.142,0.159,0.224,0.02,1.05,0.021,21,0,1.233,1.261,0.877
2026-08-10 21:30:00,0.495,0.142,0.121,0.139,0.011,0.908,0.011,21,0,1.173,1.254,0.82
2026-08-10 21:45:00,0.507,0.155,0.107,0.074,0.036,0.879,0.0,21,0,0.891,1.164,0.914
2026-08-10 22:00:00,0.475,0.154,0.065,0.128,0.012,0.834,0.0,22,0,0.9,1.447,0.82
2026-08-10 22:15:00,0.529,0.164,0.052,0.221,0.0,0.966,0.111,22,0,1.05,1.233,0.818
2026-08-10 22:30:00,0.498,0.157,0.021,0.023,0.025,0.723,0.03,22,0,0.908,1.173,0.726
2026-08-10 22:45:00,0.522,0.135,0.028,0.042,0.009,0.737,0.039,22,0,0.879,0.891,0.732
2026-08-10 23:00:00,0.507,0.161,0.003,0.047,0.03,0.748,0.0,23,0,0.834,0.9,0.681
2026-08-10 23:15:00,0.509,0.14,0.0,0.261,0.016,0.926,0.0,23,0,0.966,1.05,0.659
2026-08-10 23:30:00,0.511,0.146,0.014,0.0,0.026,0.697,0.0,23,0,0.723,0.908,0.712
2026-08-10 23:45:00,0.509,0.153,0.01,0.081,0.034,0.786,0.0,23,0,0.737,0.879,0.702
2026-08-11 00:00:00,0.513,0.17,0.016,0.0,0.008,0.706,0.0,0,1,0.748,0.834,0.664
2026-08-11 00:15:00,0.527,0.181,0.0,0.057,0.014,0.779,0.0,0,1,0.926,0.966,0.692
2026-08-11 00:30:00,0.504,0.156,0.008,0.0,0.019,0.687,0.052,0,1,0.697,0.723,0.729
2026-08-11 00:45:00,0.514,0.148,0.011,0.0,0.035,0.709,0.0,0,1,0.786,0.737,0.741
2026-08-11 01:00:00,0.498,0.155,0.009,0.071,0.013,0.747,0.0,1,1,0.706,0.748,0.691
2026-08-11 01:15:00,0.529,0.159,0.0,0.312,0.014,1.013,0.0,1,1,0.779,0.926,0.699
2026-08-11 01:30:00,0.486,0.147,0.003,0.081,0.025,0.742,0.0,1,1,0.687,0.697,0.67
2026-08-11 01:45:00,0.536,0.168,0.007,0.0,0.014,0.725,0.0,1,1,0.709,0.786,0.659
2026-08-11 02:00:00,0.499,0.152,0.0,0.0,0.022,0.673,0.217,2,1,0.747,0.706,0.709
2026-08-11 02:15:00,0.471,0.155,0.0,0.0,0.004,0.631,0.105,2,1,1.013,0.779,0.752
2026-08-11 02:30:00,0.503,0.157,0.003,0.0,0.042,0.705,0.102,2,1,0.742,0.687,0.691
2026-08-11 02:45:00,0.486,0.154,0.045,0.0,0.007,0.692,0.117,2,1,0.725,0.709,0.74
2026-08-11 03:00:00,0.517,0.158,0.0,0.076,0.017,0.768,0.0,3,1,0.673,0.747,0.707
2026-08-11 03:15:00,0.487,0.144,0.0,0.0,0.02,0.65,0.0,3,1,0.631,1.013,0.656
2026-08-11 03:30:00,0.491,0.144,0.011,0.11,0.039,0.796,0.0,3,1,0.705,0.742,0.701
2026-08-11 03:45:00,0.462,0.139,0.013,0.056,0.007,0.677,0.133,3,1,0.692,0.725,0.864
2026-08-11 04:00:00,0.491,0.154,0.037,0.0,0.04,0.722,0.0,4,1,0.768,0.673,0.818
2026-08-11 04:15:00,0.452,0.158,0.0,0.0,0.028,0.637,0.0,4,1,0.65,0.631,0.731
2026-08-11 04:30:00,0.468,0.155,0.055,0.176,0.024,0.879,0.0,4,1,0.796,0.705,0.713
2026-08-11 04:45:00,0.515,0.167,0.077,0.095,0.01,0.864,0.0,4,1,0.677,0.692,0.818
2026-08-11 05:00:00,0.516,0.15,0.095,0.029,0.026,0.815,0.027,5,1,0.722,0.768,0.919
2026-08-11 05:15:00,0.509,0.157,0.144,0.012,0.013,0.834,0.025,5,1,0.637,0.65,0.855
2026-08-11 05:30:00,0.481,0.139,0.203,0.053,0.033,0.908,0.0,5,1,0.879,0.796,1.003
2026-08-11 05:45:00,0.499,0.146,0.244,0.006,0.01,0.905,0.069,5,1,0.864,0.677,1.098
2026-08-11 06:00:00,0.5,0.107,0.242,0.0,0.019,0.868,0.0,6,1,0.815,0.722,1.107
2026-08-11 06:15:00,0.477,0.108,0.307,0.293,0.014,1.2,0.192,6,1,0.834,0.637,1.05
2026-08-11 06:30:00,0.53,0.097,0.299,0.125,0.01,1.061,0.482,6,1,0.908,0.879,1.083
2026-08-11 06:45:00,0.518,0.099,0.292,0.175,0.027,1.111,0.554,6,1,0.905,0.864,1.183
2026-08-11 07:00:00,0.496,0.085,0.266,0.159,0.025,1.031,0.763,7,1,0.868,0.815,1.16
2026-08-11 07:15:00,0.501,0.096,0.223,0.125,0.032,0.978,1.077,7,1,1.2,0.834,1.047
2026-08-11 07:30:00,0.504,0.109,0.206,0.22,0.002,1.042,1.126,7,1,1.061,0.908,1.064
2026-08-11 07:45:00,0.459,0.106,0.136,0.125,0.031,0.857,1.363,7,1,1.111,0.905,1.06
2026-08-11 08:00:00,0.495,0.105,0.075,0.566,0.811,2.052,1.639,8,1,1.031,0.868,0.939
2026-08-11 08:15:00,0.486,0.1,0.057,0.275,0.015,0.934,1.965,8,1,0.978,1.2,1.032
2026-08-11 08:30:00,0.48,0.1,0.044,0.362,0.039,1.026,1.989,8,1,1.042,1.061,1.286
2026-08-11 08:45:00,0.494,0.093,0.048,0.497,0.017,1.15,2.136,8,1,0.857,1.111,0.898
2026-08-11 09:00:00,0.536,0.107,0.025,0.752,0.006,1.427,2.293,9,1,2.052,1.031,1.452
2026-08-11 09:15:00,0.513,0.104,0.0,0.715,0.017,1.349,2.274,9,1,0.934,0.978,1.439
2026-08-11 09:30:00,0.489,0.105,0.053,0.688,0.03,1.365,2.525,9,1,1.026,1.042,1.827
2026-08-11 09:45:00,0.511,0.095,0.007,1.042,0.012,1.667,2.631,9,1,1.15,0.857,1.627
2026-08-11 10:00:00,0.528,0.078,0.026,1.101,0.014,1.747,2.775,10,1,1.427,2.052,1.686
2026-08-11 10:15:00,0.518,0.111,0.0,1.198,0.026,1.854,2.853,10,1,1.349,0.934,2.266
2026-08-11 10:30:00,0.501,0.095,0.011,1.337,0.02,1.965,2.964,10,1,1.365,1.026,2.718
2026-08-11 10:45:00,0.487,0.091,0.017,1.63,0.026,2.251,2.968,10,1,1.667,1.15,1.926
2026-08-11 11:00:00,0.514,0.107,0.024,1.735,0.022,2.402,3.066,11,1,1.747,1.427,2.193
2026-08-11 11:15:00,0.508,0.096,0.021,1.574,0.025,2.224,2.984,11,1,1.854,1.349,2.306
2026-08-11 11:30:00,0.518,0.111,0.017,1.929,0.016,2.591,3.109,11,1,1.965,1.365,2.377
2026-08-11 11:45:00,0.513,0.106,0.0,1.925,0.022,2.567,3.3,11,1,2.251,1.667,3.108
2026-08-11 12:00:00,0.521,0.107,0.0,2.052,0.011,2.69,3.2,12,1,2.402,1.747,3.505
2026-08-11 12:15:00,0.489,0.086,0.007,1.94,0.371,2.893,3.159,12,1,2.224,1.854,2.87
2026-08-11 12:30:00,0.526,0.112,0.019,2.189,0.014,2.86,3.33,12,1,2.591,1.965,3.421
2026-08-11 12:45:00,0.504,0.103,0.0,2.211,0.031,2.849,2.971,12,1,2.567,2.251,2.778
2026-08-11 13:00:00,0.542,0.096,0.021,2.448,0.018,3.125,2.949,13,1,2.69,2.402,2.985
2026-08-11 13:15:00,0.486,0.101,0.029,2.53,0.022,3.169,3.171,13,1,2.893,2.224,3.094
2026-08-11 13:30:00,0.535,0.082,0.0,2.258,0.015,2.89,2.931,13,1,2.86,2.591,3.121
2026-08-11 13:45:00,0.504,0.104,0.0,2.489,0.01,3.107,2.817,13,1,2.849,2.567,3.92
2026-08-11 14:00:00,0.487,0.09,0.0,2.612,0.003,3.191,2.623,14,1,3.125,2.69,3.209
2026-08-11 14:15:00,0.49,0.086,0.007,2.473,0.009,3.066,2.679,14,1,3.169,2.893,3.194
2026-08-11 14:30:00,0.494,0.085,0.0,2.538,0.017,3.134,2.568,14,1,2.89,2.86,3.097
2026-08-11 14:45:00,0.508,0.111,0.029,2.458,0.022,3.129,2.272,14,1,3.107,2.849,2.897
2026-08-11 15:00:00,0.51,0.094,0.012,2.399,0.03,3.045,2.226,15,1,3.191,3.125,2.978
2026-08-11 15:15:00,0.489,0.115,0.006,2.265,0.016,2.891,2.055,15,1,3.066,3.169,3.008
2026-08-11 15:30:00,0.5,0.095,0.0,2.085,0.675,3.354,1.954,15,1,3.134,2.89,2.833
2026-08-11 15:45:00,0.543,0.083,0.0,1.997,0.006,2.628,1.648,15,1,3.129,3.107,2.811
2026-08-11 16:00:00,0.535,0.089,0.025,2.073,0.025,2.746,1.709,16,1,3.045,3.191,2.616
2026-08-11 16:15:00,0.509,0.112,0.0,1.889,0.034,2.544,1.493,16,1,2.891,3.066,2.428
2026-08-11 16:30:00,0.501,0.098,0.061,1.753,0.033,2.445,1.176,16,1,3.354,3.134,2.417
2026-08-11 16:45:00,0.502,0.095,0.053,1.6,0.027,2.277,0.997,16,1,2.628,3.129,2.399
2026-08-11 17:00:00,0.512,0.102,0.14,1.486,0.793,3.033,0.806,17,1,2.746,3.045,2.532
2026-08-11 17:15:00,0.48,0.105,0.144,1.495,0.742,2.965,0.54,17,1,2.544,2.891,2.05
2026-08-11 17:30:00,0.495,0.111,0.12,1.232,0.023,1.981,0.369,17,1,2.445,3.354,1.889
2026-08-11 17:45:00,0.467,0.114,0.15,1.01,0.026,1.768,0.18,17,1,2.277,2.628,2.011
2026-08-11 18:00:00,0.508,0.096,0.202,1.102,0.017,1.925,0.161,18,1,3.033,2.746,1.802
2026-08-11 18:15:00,0.513,0.087,0.246,0.896,0.006,1.748,0.095,18,1,2.965,2.544,1.874
2026-08-11 18:30:00,0.49,0.096,0.207,0.815,0.013,1.622,0.093,18,1,1.981,2.445,1.832
2026-08-11 18:45:00,0.531,0.103,0.229,0.875,0.02,1.758,0.037,18,1,1.768,2.277,1.607
2026-08-11 19:00:00,0.475,0.09,0.271,0.621,0.021,1.479,0.0,19,1,1.925,3.033,1.357
2026-08-11 19:15:00,0.471,0.09,0.308,0.57,0.039,1.478,0.0,19,1,1.748,2.965,1.261
2026-08-11 19:30:00,0.504,0.103,0.31,0.348,0.021,1.286,0.097,19,1,1.622,1.981,1.254
2026-08-11 19:45:00,0.521,0.1,0.317,0.376,0.032,1.346,0.0,19,1,1.758,1.768,1.164
2026-08-11 20:00:00,0.534,0.15,0.26,0.399,0.016,1.359,0.064,20,1,1.479,1.925,1.447
2026-08-11 20:15:00,0.491,0.142,0.218,0.13,0.017,0.998,0.232,20,1,1.478,1.748,1.233
2026-08-11 20:30:00,0.522,0.148,0.257,0.259,0.007,1.193,0.106,20,1,1.286,1.622,1.173
2026-08-11 20:45:00,0.499,0.141,0.195,0.209,0.013,1.057,0.141,20,1,1.346,1.758,0.891
2026-08-11 21:00:00,0.497,0.159,0.142,0.168,0.025,0.991,0.022,21,1,1.359,1.479,0.9
2026-08-11 21:15:00,0.518,0.16,0.155,0.239,0.02,1.091,0.097,21,1,0.998,1.478,1.05
2026-08-11 21:30:00,0.513,0.132,0.139,0.143,0.029,0.956,0.0,21,1,1.193,1.286,0.908
2026-08-11 21:45:00,0.468,0.141,0.095,0.237,0.022,0.963,0.08,21,1,1.057,1.346,0.879
2026-08-11 22:00:00,0.53,0.135,0.066,0.0,0.016,0.747,0.065,22,1,0.991,1.359,0.834
2026-08-11 22:15:00,0.528,0.143,0.053,0.071,0.041,0.836,0.029,22,1,1.091,0.998,0.966
2026-08-11 22:30:00,0.487,0.149,0.033,0.054,0.019,0.743,0.132,22,1,0.956,1.193,0.723
2026-08-11 22:45:00,0.508,0.136,0.002,0.0,0.032,0.677,0.0,22,1,0.963,1.057,0.737
2026-08-11 23:00:00,0.51,0.141,0.005,0.123,0.016,0.795,0.0,23,1,0.747,0.991,0.748
2026-08-11 23:15:00,0.505,0.14,0.024,0.254,0.027,0.95,0.01,23,1,0.836,1.091,0.926
2026-08-11 23:30:00,0.489,0.152,0.015,0.015,0.029,0.7,0.0,23,1,0.743,0.956,0.697
2026-08-11 23:45:00,0.487,0.151,0.009,0.063,0.022,0.731,0.023,23,1,0.677,0.963,0.786
2026-08-12 00:00:00,0.499,0.143,0.0,0.008,0.0,0.651,0.0,0,2,0.795,0.747,0.706
2026-08-12 00:15:00,0.523,0.152,0.0,0.0,0.02,0.695,0.105,0,2,0.95,0.836,0.779
2026-08-12 00:30:00,0.511,0.145,0.0,0.0,0.032,0.688,0.005,0,2,0.7,0.743,0.687
2026-08-12 00:45:00,0.493,0.147,0.004,0.0,0.025,0.669,0.0,0,2,0.731,0.677,0.709
2026-08-12 01:00:00,0.515,0.167,0.029,0.0,0.024,0.735,0.0,1,2,0.651,0.795,0.747
2026-08-12 01:15:00,0.443,0.163,0.0,0.171,0.003,0.78,0.0,1,2,0.695,0.95,1.013
2026-08-12 01:30:00,0.523,0.137,0.0,0.0,0.013,0.673,0.069,1,2,0.688,0.7,0.742
2026-08-12 01:45:00,0.465,0.158,0.007,0.0,0.024,0.654,0.055,1,2,0.669,0.731,0.725
2026-08-12 02:00:00,0.493,0.158,0.025,0.09,0.024,0.79,0.0,2,2,0.735,0.651,0.673
2026-08-12 02:15:00,0.478,0.139,0.0,0.0,0.032,0.648,0.0,2,2,0.78,0.695,0.631
2026-08-12 02:30:00,0.474,0.158,0.0,0.0,0.019,0.651,0.066,2,2,0.673,0.688,0.705
